week,category,weekly_rank,weekly_hours_viewed,cumulative_weeks_in_top_10,Show_title,type,description,release_year,age_certification,runtime_mins,genres,production_countries,imdb_id,imdb_score,imdb_votes,drama,comedy,action,family,crime,romance,month_year
2022-03-20,TV (English),6,24150000,1,taboo,series,"Adventurer James Keziah Delaney returns to London during the War of 1812 to rebuild his late father's shipping empire. However, both the government and his biggest competitor want his inheritance at any cost--even murder.",2017,TV-MA,59.0,"drama, mystery, thriller",United Kingdom,tt3647998,8.3,138234.0,1,0,0,0,0,0,2022-03
2022-03-20,TV (English),7,21740000,1,top boy,SHOW,"A thrilling and raw crime drama following a gang of drug dealers in Hackney, London - an honest and gripping rendition of inner-city drug and gang culture.",2011,TV-MA,48.0,"drama, crime, thriller, european",United Kingdom,tt1830379,8.4,24165.0,1,0,0,0,1,0,2022-03
2022-03-20,TV (English),7,21740000,1,top boy,SHOW,"Two seasoned drug dealers return to the gritty street of London, but their pursuit of money and power is threatened by a young and ruthless hustler.",2019,TV-MA,53.0,"drama, crime",United Kingdom,tt1830379,8.4,25798.0,1,0,0,0,1,0,2022-03
2022-03-20,TV (English),8,19800000,4,vikings: valhalla,SHOW,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history.",2022,TV-MA,51.0,"war, action, drama, history, romance",United States,tt11311302,7.1,34833.0,1,0,1,0,0,1,2022-03
2022-03-20,TV (English),9,19580000,1,life after death with tyler henry,SHOW,Clairvoyant medium Tyler Henry offers clarity and closure from the beyond while searching through his own family's past in an intimate reality series.,2022,TV-MA,43.0,reality,United States,tt18217272,5.9,913.0,0,0,0,0,0,0,2022-03
2022-03-20,TV (English),10,17490000,6,good girls,SHOW,"Three ""good girl"" suburban wives and mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.",2018,TV-14,42.0,"drama, crime, comedy",United States,tt6474378,7.7,50919.0,1,1,0,0,1,0,2022-03
2022-03-20,TV (Non-English),1,23480000,2,business proposal,SHOW,An ordinary office worker disguises herself and goes on a blind date with her attractive boss in the place of her friend to end this unwanted marriage blind date after her request.,2022,TV-14,61.0,"drama, romance, comedy",South Korea,tt14819828,8.1,7806.0,1,1,0,0,0,1,2022-03
2022-03-20,TV (Non-English),2,21040000,4,twenty five twenty one,SHOW,"The dreams of two young people are crushed by an overwhelming financial crisis in the 1990s. But when they reunite at the ages of 25 and 21, the spirited pair finds friendship and affection in times of adversity as they venture into adulthood together.",2022,TV-14,76.0,"drama, romance",South Korea,tt17513352,8.7,5746.0,1,0,0,0,0,1,2022-03
2022-03-20,TV (Non-English),4,17220000,4,juvenile justice,SHOW,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,2022,TV-MA,61.0,"drama, crime",South Korea,tt15553922,8.0,2633.0,1,0,0,0,1,0,2022-03
2022-03-20,TV (Non-English),5,13820000,8,all of us are dead,SHOW,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,2022,TV-MA,61.0,"action, drama, scifi, horror, thriller, fantasy",South Korea,tt14169960,7.5,45027.0,1,0,1,0,0,0,2022-03
2022-03-20,TV (Non-English),6,13050000,4,forecasting love and weather,SHOW,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",2022,TV-14,66.0,"drama, romance",South Korea,tt15140592,7.1,1617.0,1,0,0,0,0,1,2022-03
2022-03-20,TV (Non-English),7,10880000,1,the great robbery of brazil's central bank,series,"In 2005, thieves tunnel into a Fortaleza, Brazil, bank vault and steal over 160 million reais. This docuseries explores that spectacular, historical heist.",2022,TV-MA,0.0,"documentary, crime",Brazil,tt18274172,6.4,574.0,0,0,0,0,1,0,2022-03
2022-03-20,TV (Non-English),8,10570000,15,"yo soy betty, la fea",series,"An outcast in a prominent fashion company, a sweet-hearted and unattractive assistant falls hopelessly in love with her boss.",1999,TV-PG,3.0,"comedy, drama, romance",Colombia,tt0233127,8.2,3286.0,1,1,0,0,0,1,2022-03
2022-03-20,TV (Non-English),10,9180000,2,thirty-nine,SHOW,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",2022,TV-MA,73.0,"drama, romance",South Korea,tt15309342,7.9,150.0,1,0,0,0,0,1,2022-03
2022-03-13,Films (English),1,92430000,1,the adam project,MOVIE,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self for a mission to save the future.",2022,PG-13,106.0,"drama, action, comedy, scifi",United States,tt2463208,6.7,183489.0,1,1,1,0,0,0,2022-03
2022-03-13,Films (English),3,12730000,2,against the ice,movie,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",2022,TV-MA,102.0,"adventure, drama, history","Iceland, Denmark",tt13873302,6.5,22409.0,1,0,0,0,0,0,2022-03
2022-03-13,Films (English),4,10380000,2,shrek,movie,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",2001,PG,9.0,"animation, adventure, comedy",United States,tt0126029,7.9,673516.0,0,1,0,0,0,0,2022-03
2022-03-13,Films (English),5,9900000,2,shrek 2,movie,"Shrek and Fiona travel to the Kingdom of Far Far Away, where Fiona's parents are King and Queen, to celebrate their marriage. When they arrive, they find they are not as welcome as they thought they would be.",2004,PG,93.0,"animation, adventure, comedy",United States,tt0298148,7.3,461891.0,0,1,0,0,0,0,2022-03
2022-03-13,Films (English),7,7390000,1,shooter,SHOW,Bob Lee Swagger is an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president.,2016,TV-14,41.0,"action, war, drama",United States,tt4181172,7.5,36165.0,1,0,1,0,0,0,2022-03
2022-03-13,Films (English),8,5910000,2,spider-man: into the spider-verse,movie,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",2018,PG,117.0,"animation, action, adventure",United States,tt4633694,8.4,521336.0,0,0,1,0,0,0,2022-03
2022-03-13,Films (English),9,5720000,6,despicable me 2,movie,"When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness.",2013,PG,98.0,"animation, adventure, comedy","United States, France, Japan",tt1690953,7.3,400620.0,0,1,0,0,0,0,2022-03
2022-03-13,Films (English),10,5450000,1,coach carter,movie,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,2005,PG-13,136.0,"biography, drama, sport","United States, Germany",tt0393162,7.3,149400.0,1,0,0,0,0,0,2022-03
2022-03-13,Films (Non-English),3,6990000,3,restless,MOVIE,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",2022,R,95.0,"thriller, action, crime","Belgium, France",tt14465894,5.8,4174.0,0,0,1,0,1,0,2022-03
2022-03-13,Films (Non-English),7,3580000,6,through my window,MOVIE,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",2022,R,116.0,"drama, romance, comedy",Spain,tt14463484,5.4,9082.0,1,1,0,0,0,1,2022-03
2022-03-13,TV (English),1,95720000,2,pieces of her,series,"On her 30th birthday out for lunch with her mother suddenly explodes into violence, an adrift young woman's conception of her mother is forever changed.",2022,TV-MA,1.0,"crime, drama, mystery",United States,tt9170236,6.3,25949.0,1,0,0,0,1,0,2022-03
2022-03-13,TV (English),2,63540000,1,the last kingdom,SHOW,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",2015,TV-MA,55.0,"action, drama, war, history, european",United Kingdom,tt4179452,8.5,132561.0,1,0,1,0,0,0,2022-03
2022-03-13,TV (English),3,51840000,5,inventing anna,SHOW,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New York’s social scene – and stole their money as well.",2022,TV-MA,68.0,drama,United States,tt8740976,6.8,61061.0,1,0,0,0,0,0,2022-03
2022-03-13,TV (English),4,41760000,3,vikings: valhalla,SHOW,"In this sequel to ""Vikings,"" a hundred years have passed and a new generation of legendary heroes arises to forge its own destiny — and make history.",2022,TV-MA,51.0,"war, action, drama, history, romance",United States,tt11311302,7.1,34833.0,1,0,1,0,0,1,2022-03
2022-03-13,TV (English),5,28010000,1,formula 1: drive to survive,SHOW,"Drivers, managers and team owners live life in the fast lane -- both on and off the track -- during one cutthroat season of Formula 1 racing.",2019,TV-MA,38.0,"documentation, sport",United Kingdom,tt8289930,8.6,38345.0,0,0,0,0,0,0,2022-03
2022-03-13,TV (English),6,26290000,2,worst roommate ever,SHOW,Violent con artists. Stone-cold killers. These terrifying true stories unveil some of the worst cohabitation experiences one could ever imagine.,2022,TV-MA,47.0,"crime, documentation, drama, thriller",United States,tt8323702,8.1,8.0,1,0,0,0,1,0,2022-03
2022-03-13,TV (English),7,24500000,5,good girls,SHOW,"Three ""good girl"" suburban wives and mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.",2018,TV-14,42.0,"drama, crime, comedy",United States,tt6474378,7.7,50919.0,1,1,0,0,1,0,2022-03
2022-03-13,TV (English),8,24240000,5,love is blind,SHOW,"Singles who want to be loved for who they are, rather than what they look like, have signed up for a less conventional approach to modern dating.",2020,TV-MA,54.0,"reality, romance",United States,tt11704040,6.1,7863.0,0,0,0,0,0,1,2022-03
2022-03-13,TV (English),9,17180000,1,the last kingdom,SHOW,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",2015,TV-MA,55.0,"action, drama, war, history, european",United Kingdom,tt4179452,8.5,132561.0,1,0,1,0,0,0,2022-03
2022-03-13,TV (English),10,11460000,1,queen of the south,SHOW,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",2016,TV-MA,42.0,"drama, thriller, action, crime",United States,tt1064899,7.9,29495.0,1,0,1,0,1,0,2022-03
2022-03-13,TV (Non-English),1,25940000,3,juvenile justice,SHOW,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,2022,TV-MA,61.0,"drama, crime",South Korea,tt15553922,8.0,2633.0,1,0,0,0,1,0,2022-03
2022-03-13,TV (Non-English),4,17480000,7,all of us are dead,SHOW,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,2022,TV-MA,61.0,"action, drama, scifi, horror, thriller, fantasy",South Korea,tt14169960,7.5,45027.0,1,0,1,0,0,0,2022-03
2022-03-13,TV (Non-English),5,17110000,3,twenty five twenty one,SHOW,"The dreams of two young people are crushed by an overwhelming financial crisis in the 1990s. But when they reunite at the ages of 25 and 21, the spirited pair finds friendship and affection in times of adversity as they venture into adulthood together.",2022,TV-14,76.0,"drama, romance",South Korea,tt17513352,8.7,5746.0,1,0,0,0,0,1,2022-03
2022-03-13,TV (Non-English),6,15900000,1,business proposal,SHOW,An ordinary office worker disguises herself and goes on a blind date with her attractive boss in the place of her friend to end this unwanted marriage blind date after her request.,2022,TV-14,61.0,"drama, romance, comedy",South Korea,tt14819828,8.1,7806.0,1,1,0,0,0,1,2022-03
2022-03-13,TV (Non-English),7,14690000,2,midnight at the pera palace,SHOW,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",2022,TV-14,44.0,"thriller, drama, history",Turkey,tt13317508,7.0,7377.0,1,0,0,0,0,0,2022-03
2022-03-13,TV (Non-English),8,12250000,3,forecasting love and weather,SHOW,"Inside a national weather service, love proves just as difficult to predict as rain or shine for a diligent forecaster and her free-spirited co-worker.",2022,TV-14,66.0,"drama, romance",South Korea,tt15140592,7.1,1617.0,1,0,0,0,0,1,2022-03
2022-03-13,TV (Non-English),9,10340000,14,"yo soy betty, la fea",series,"An outcast in a prominent fashion company, a sweet-hearted and unattractive assistant falls hopelessly in love with her boss.",1999,TV-PG,3.0,"comedy, drama, romance",Colombia,tt0233127,8.2,3286.0,1,1,0,0,0,1,2022-03
2022-03-13,TV (Non-English),10,8410000,15,the queen of flow,SHOW,"After spending seventeen years in prison unfairly, a talented songwriter seeks revenge on the men who sank her and killed her family.",2018,TV-MA,45.0,"drama, family, music",Columbia,tt8560918,7.7,1247.0,1,0,0,1,0,0,2022-03
